Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
47,56 362 822 217,84 339,96 51,31 25,14 4,98 0,9746 413  3 52664,0625 1
36,3 57 454 301,06 647,79 75,73 25,14 4,98 0,0253 400  1 64925,183594 1
36,33 80 514 293,52 620,12 71,47 25,14 4,98 0,0389 400  1 65024,128906 1
36,79 153 630 274,96 563,67 63,94 25,14 4,98 0,1091 400  1 63713,289062 1
38,39 284 787 266,98 517,94 55,13 25,14 4,98 0,187 401  1 61686,746094 1
39,98 351 818 253,42 480,94 51,92 25,14 4,98 0,2624 402  2 61068,703125 1
42,34 337 822 249,51 453,43 51,52 25,14 4,98 0,3316 405  2 60249,46875 1
43,28 400 835 245,82 425,34 49,94 25,14 4,98 0,3971 408  2 59659,753906 1
43,28 423 842 240,39 415,38 49,09 25,14 4,98 0,4612 411  2 58796,507812 1
44,01 398 834 238,28 396,29 48,43 25,14 4,98 0,5163 413  2 58274,527344 1
44,72 440 845 240,14 394,68 48,7 25,14 4,98 0,6195 415  2 57840,035156 1
45,27 426 843 235,79 396,29 48,99 25,14 4,98 0,6622 416  2 57450,628906 1
45,71 407 837 236,19 381,42 49,65 25,14 4,98 0,701 417  2 56725,015625 1
46,1 414 839 229,42 374,89 49,4 25,14 4,98 0,7392 417  2 56201,976562 1
46,7 449 850 229,73 371,61 48,16 25,14 4,98 0,7722 417  2 55688,492187 1
46,93 411 838 232,15 363,15 49,5 25,14 4,98 0,8004 418  2 55543,5 1
47,14 396 833 227,33 361,44 50,09 25,14 4,98 0,8239 418  2 55220,015625 1
47,23 407 837 226,72 368,73 49,65 25,14 4,98 0,8469 418  3 54794,519531 1
47,39 393 832 227,25 354,89 50,19 25,14 4,98 0,8878 418  3 54549,328125 1
47,46 426 832 226,41 352,97 50,25 25,14 4,98 0,9069 418  3 54340,902344 1
47,53 421 842 226,72 347,87 49,14 25,14 4,98 0,9229 418  3 53962,902344 1
47,58 399 834 227,33 353,33 49,96 25,14 4,98 0,9365 418  3 53455,835937 1
47,6 401 835 222,46 343,78 49,87 25,14 4,98 0,9524 418  3 53388,945312 1
47,58 390 834 225,19 339,38 50,02 25,14 4,98 0,9625 418  3 53288,925781 1
47,65 377 827 218,14 341,8 50,84 25,14 4,98 0,9737 418  3 52958,210937 1
36,31 45 446 310,06 650,87 76,58 25,14 4,98 0,0251 400  1 65073,714844 1
36,31 45 492 292,23 629,0 73,23 25,14 4,98 0,0361 400  1 65222,929687 1
36,41 169 653 273,94 550,29 62,8 25,14 4,98 0,1048 400  1 63194,273437 1
37,83 264 767 269,07 520,75 56,37 25,14 4,98 0,1898 401  1 62090,710937 1
40,83 308 804 256,44 484,86 54,07 25,14 4,98 0,2682 403  2 61112,4375 1
41,99 410 832 249,51 444,17 50,38 25,14 4,98 0,3425 405  2 60420,109375 1
42,99 424 842 254,37 429,39 49,22 25,14 4,98 0,4122 407  2 59995,3125 1
43,79 408 837 240,39 414,67 49,79 25,14 4,98 0,4767 408  2 58918,296875 1
44,48 411 838 240,71 408,68 49,69 25,14 4,98 0,5899 410  2 58195,042969 1
45,11 463 855 235,55 396,42 47,86 25,14 4,98 0,639 411  2 57879,265625 1
45,57 391 845 234,76 388,72 48,95 25,14 4,98 0,686 411  2 57296,328125 1
45,57 429 844 232,86 385,57 49,02 25,14 4,98 0,734 412  2 57104,617187 1
46,36 425 843 230,51 375,78 49,17 25,14 4,98 0,7703 412  2 56462,285156 1
46,62 410 842 227,41 371,1 49,29 25,14 4,98 0,8037 412  2 55907,402344 1
46,83 427 840 231,99 362,29 49,45 25,14 4,98 0,8349 412  2 55615,902344 1
47,05 421 841 225,42 362,17 49,34 25,14 4,98 0,8618 412  2 55113,023437 1
47,31 404 836 227,1 359,73 49,96 25,14 4,98 0,9121 412  3 55184,308594 1
47,32 394 833 223,36 354,89 50,33 25,14 4,98 0,9298 412  3 54689,167969 1
47,48 398 834 222,99 354,89 50,16 25,14 4,98 0,9455 412  3 54794,519531 1
47,57 412 830 224,65 350,0 50,66 25,14 4,98 0,9585 413  3 54065,46875 1
47,59 372 825 227,87 350,95 51,22 25,14 4,98 0,9746 413  3 53792,8125 1
47,59 387 830 221,26 342,62 50,6 25,14 4,98 0,9863 413  3 53725,078125 1
47,64 377 827 224,88 342,38 51,0 25,14 4,98 0,9958 413  3 53455,835937 1
47,66 381 839 223,44 341,0 49,6 25,14 4,98 1,0077 413  3 53322,222656 1
36,33 49 456 306,72 650,65 76,01 25,14 4,98 0,0268 400  1 65523,417969 1
36,34 55 467 303,52 643,64 75,19 25,14 4,98 0,0346 400  1 64337,773437 1
36,32 146 652 277,01 552,71 63,01 25,14 4,98 0,0996 400  1 63382,023437 1
38,9 264 767 269,25 525,18 56,53 25,14 4,98 0,1788 401  1 62362,972656 1
40,34 351 803 255,66 489,48 54,39 25,14 4,98 0,2545 402  2 61376,167969 1
41,61 389 831 251,03 446,88 50,64 25,14 4,98 0,3283 404  2 60677,886719 1
42,63 393 831 245,73 429,39 50,69 25,14 4,98 0,3922 408  2 60164,511719 1
43,58 395 833 240,63 418,48 50,4 25,14 4,98 0,5105 412  2 59327,925781 1
44,23 407 837 244,99 409,93 49,96 25,14 4,98 0,5617 413  2 58918,296875 1
44,87 423 842 237,8 398,44 49,37 25,14 4,98 0,6115 414  2 57800,859375 1
45,35 422 842 240,79 396,02 49,4 25,14 4,98 0,6564 415  2 57219,492187 1
46,23 415 851 237,23 388,06 48,43 25,14 4,98 0,6957 416  2 57181,148437 1
46,58 415 840 231,52 374,89 49,65 25,14 4,98 0,7323 416  2 56350,429687 1
46,74 433 845 235,55 370,48 49,02 25,14 4,98 0,7687 417  2 55834,242187 1
46,74 393 832 230,74 369,98 50,5 25,14 4,98 0,7985 417  2 55507,371094 1
47,01 410 830 228,49 358,88 50,76 25,14 4,98 0,8263 417  2 55652,175781 1
47,16 421 841 230,04 355,37 49,44 25,14 4,98 0,8738 417  3 55148,644531 1
47,33 414 839 224,73 351,66 49,69 25,14 4,98 0,8921 417  3 54794,519531 1
47,39 392 832 225,87 348,82 50,54 25,14 4,98 0,91 417  3 54794,519531 1
47,47 406 837 227,79 353,45 49,99 25,14 4,98 0,9265 417  3 54065,46875 1
47,58 391 824 227,72 350,24 51,52 25,14 4,98 0,9423 417  3 53962,902344 1
47,58 364 823 223,44 350,59 51,66 25,14 4,98 0,9558 417  3 53590,121094 1
47,56 381 829 219,02 341,34 50,95 25,14 4,98 0,9682 417  3 53455,835937 1
47,59 366 823 221,71 343,43 51,59 25,14 4,98 0,9774 417  3 53222,453125 1
36,41 59 475 301,17 658,18 74,66 25,14 4,98 0,027 400  1 65372,828125 1
36,33 58 493 296,41 628,78 73,35 25,14 4,98 0,0356 400  1 64581,230469 1
36,65 170 655 274,96 566,73 62,86 25,14 4,98 0,0992 400  1 63382,023437 1
39,88 265 768 270,07 522,69 56,51 25,14 4,98 0,1751 401  1 61955,46875 1
39,88 369 824 255,31 460,86 51,5 25,14 4,98 0,252 402  2 61464,585937 1
41,2 373 826 246,4 444,62 51,03 25,14 4,98 0,3252 404  2 60377,359375 1
42,22 401 840 243,91 429,68 49,65 25,14 4,98 0,3911 408  2 60037,523437 1
43,2 410 838 240,31 414,53 49,89 25,14 4,98 0,5132 412  2 59576,449219 1
44,0 415 839 243,91 410,76 49,7 25,14 4,98 0,5691 413  2 59122,402344 1
44,58 386 830 237,15 404,01 50,79 25,14 4,98 0,6173 414  2 57918,550781 1
45,22 396 833 240,47 392,55 50,42 25,14 4,98 0,6641 415  2 57334,828125 1
46,03 398 842 236,43 391,89 49,45 25,14 4,98 0,7022 416  2 57219,492187 1
46,45 415 842 235,87 374,38 49,4 25,14 4,98 0,7383 416  2 56687,332031 1
46,68 405 836 231,37 367,36 50,06 25,14 4,98 0,7749 416  2 56054,300781 1
46,92 425 838 232,07 371,48 49,84 25,14 4,98 0,8068 417  2 55688,492187 1
47,08 421 837 226,33 364,14 49,99 25,14 4,98 0,8565 417  3 55615,902344 1
47,25 416 840 229,73 362,17 49,65 25,14 4,98 0,8804 417  3 55471,289062 1
47,37 399 834 224,27 358,27 50,3 25,14 4,98 0,9002 417  3 54794,519531 1
47,44 411 838 226,03 346,23 49,82 25,14 4,98 0,9171 417  3 54794,519531 1
47,52 391 826 222,31 346,11 51,33 25,14 4,98 0,9324 417  3 54168,429687 1
47,48 380 828 227,79 351,42 51,03 25,14 4,98 0,9463 417  3 54065,46875 1
47,54 376 827 223,06 347,4 51,21 25,14 4,98 0,9588 417  3 53894,738281 1
47,57 375 827 229,34 344,48 51,22 25,14 4,98 0,9691 417  3 53522,894531 1
47,6 371 829 220,81 347,17 50,91 25,14 4,98 0,9819 417  3 53388,945312 1
36,32 57 471 298,02 652,41 75,04 25,14 4,98 0,0258 400  1 65877,507812 1
36,32 56 469 301,06 631,99 75,19 25,14 4,98 0,0311 400  1 65123,378906 1
37,7 133 602 285,19 593,23 66,18 25,14 4,98 0,0908 400  1 63713,289062 1
39,32 318 726 269,7 522,16 58,89 25,14 4,98 0,168 401  1 62637,632812 1
40,73 340 815 253,94 470,95 52,83 25,14 4,98 0,2443 402  2 61776,0625 1
41,94 400 835 245,98 442,22 50,33 25,14 4,98 0,3157 404  2 61200,09375 1
42,9 399 832 243,25 432,74 50,62 25,14 4,98 0,4421 410  2 60079,792969 1
43,79 423 842 242,27 414,53 49,49 25,14 4,98 0,4999 411  2 59953,160156 1
44,44 411 838 244,08 411,18 49,92 25,14 4,98 0,5521 413  2 59040,589844 1
44,44 430 844 237,23 403,05 49,2 25,14 4,98 0,5987 414  2 58115,777344 1
45,0 443 849 237,48 398,71 48,75 25,14 4,98 0,6419 414  2 57450,628906 1
45,96 419 838 235,71 380,39 49,96 25,14 4,98 0,6824 415  2 57257,882812 1
46,32 415 839 229,11 369,22 49,77 25,14 4,98 0,72 415  2 56687,332031 1
46,63 399 834 234,6 372,61 50,36 25,14 4,98 0,7514 416  2 56762,75 1
46,8 441 848 229,65 365,37 48,84 25,14 4,98 0,7833 416  2 56276,105469 1
47,1 417 841 226,87 357,18 49,59 25,14 4,98 0,835 416  2 55615,902344 1
47,21 403 836 230,9 363,03 50,21 25,14 4,98 0,859 416  3 55615,902344 1
47,28 404 836 229,11 355,73 50,18 25,14 4,98 0,8773 416  3 54935,621094 1
47,42 405 836 225,03 356,21 50,14 25,14 4,98 0,8949 416  3 54759,359375 1
47,56 378 828 226,72 360,95 51,19 25,14 4,98 0,9095 417  3 54619,160156 1
47,57 390 832 222,99 348,46 50,71 25,14 4,98 0,925 417  3 54271,78125 1
47,64 385 830 224,73 349,05 50,9 25,14 4,98 0,9387 417  3 54065,46875 1
47,59 381 828 229,34 345,06 51,09 25,14 4,98 0,9501 417  3 53522,894531 1
47,59 374 826 221,33 336,98 51,36 25,14 4,98 0,9726 417  3 53590,121094 1
36,33 47 450 305,58 645,82 76,97 25,14 4,98 0,0259 400  1 65573,773437 1
36,31 49 454 304,44 649,55 76,65 25,14 4,98 0,0296 400  1 65123,378906 1
37,02 123 587 287,71 594,23 67,49 25,14 4,98 0,0834 400  1 63952,035156 1
38,76 310 805 259,06 493,47 54,46 25,14 4,98 0,1607 401  1 63147,507812 1
40,24 344 816 257,66 470,47 52,88 25,14 4,98 0,2365 402  2 62226,542969 1
41,52 415 840 248,49 454,35 49,99 25,14 4,98 0,3098 404  2 61288,003906 1
42,57 416 840 248,66 430,55 49,94 25,14 4,98 0,4354 409  2 60807,601562 1
43,47 421 831 246,57 420,04 51,05 25,14 4,98 0,4907 411  2 60037,523437 1
44,13 410 838 243,99 412,3 50,19 25,14 4,98 0,546 412  2 58918,296875 1
44,81 409 838 239,49 402,92 50,21 25,14 4,98 0,5961 413  2 58234,757812 1
45,82 415 840 237,72 396,02 49,99 25,14 4,98 0,641 414  2 57761,734375 1
46,2 438 851 231,76 379,1 48,69 25,14 4,98 0,6812 414  2 57334,828125 1
46,5 414 839 233,33 377,95 50,02 25,14 4,98 0,7205 415  2 57066,429687 1
46,5 406 836 235,4 369,47 50,35 25,14 4,98 0,7532 415  2 56499,667969 1
46,74 434 845 230,12 365,25 49,32 25,14 4,98 0,8122 416  2 56499,667969 1
46,96 399 834 231,37 368,73 50,59 25,14 4,98 0,8368 416  2 55944,054687 1
47,17 410 847 230,35 358,88 49,12 25,14 4,98 0,8622 416  3 55688,492187 1
47,28 423 842 225,95 356,09 49,69 25,14 4,98 0,8864 416  3 55077,453125 1
47,48 395 833 225,49 362,29 50,74 25,14 4,98 0,9044 416  3 55006,445312 1
47,52 379 835 227,79 358,27 50,57 25,14 4,98 0,9183 416  3 54689,167969 1
47,63 385 822 222,53 349,76 52,06 25,14 4,98 0,933 416  3 54689,167969 1
47,59 351 818 225,49 349,53 52,59 25,14 4,98 0,9459 416  3 54202,835937 1
47,61 411 838 226,1 348,58 50,14 25,14 4,98 0,9676 416  3 54031,238281 1
47,62 397 834 222,99 345,29 50,69 25,14 4,98 0,9803 416  3 53792,8125 1
36,29 52 461 307,97 648,01 76,16 25,14 4,98 0,026 400  1 66286,898437 1
36,57 60 477 301,57 646,7 75,04 25,14 4,98 0,0289 400  1 65024,128906 1
36,57 212 708 269,25 538,68 60,18 25,14 4,98 0,0777 400  1 64144,324219 1
38,13 275 809 258,53 488,48 53,95 25,14 4,98 0,1573 400  1 63054,1875 1
39,69 365 823 255,75 467,93 51,99 25,14 4,98 0,2345 402  2 62181,199219 1
41,1 387 831 253,42 445,07 51,09 25,14 4,98 0,375 407  2 61553,257812 1
42,18 415 840 249,0 436,42 50,02 25,14 4,98 0,4381 409  2 60764,300781 1
43,03 398 834 250,69 427,79 50,66 25,14 4,98 0,4927 411  2 59286,707031 1
43,92 431 837 244,24 410,49 50,35 25,14 4,98 0,5438 412  2 59081,46875 1
45,13 395 833 241,2 398,31 50,79 25,14 4,98 0,5939 413  2 58115,777344 1
45,59 424 843 239,49 396,29 49,62 25,14 4,98 0,6397 414  2 58274,527344 1
46,02 431 842 233,25 374,89 49,7 25,14 4,98 0,6803 414  2 57142,855469 1
46,36 436 846 234,2 369,98 49,25 25,14 4,98 0,7151 415  2 56876,25 1
46,59 397 834 238,12 372,24 50,69 25,14 4,98 0,7841 415  2 56612,117187 1
46,84 411 838 230,27 366,86 50,16 25,14 4,98 0,8099 415  2 56091,148437 1
47,02 427 843 229,11 367,6 49,59 25,14 4,98 0,8349 415  2 55907,402344 1
47,2 421 846 229,88 365,87 49,24 25,14 4,98 0,8559 415  3 55615,902344 1
47,3 411 838 227,41 369,85 50,16 25,14 4,98 0,8784 416  3 55363,320312 1
47,39 409 837 222,84 356,82 50,26 25,14 4,98 0,8986 416  3 55220,015625 1
47,43 427 844 223,67 353,33 49,57 25,14 4,98 0,913 416  3 54829,726562 1
47,5 378 824 225,42 350,59 51,89 25,14 4,98 0,9311 416  3 54479,675781 1
47,55 401 835 226,41 349,41 50,57 25,14 4,98 0,9484 416  3 54099,746094 1
47,55 381 828 220,51 346,23 51,35 25,14 4,98 0,9718 416  3 54237,289062 1
47,54 380 828 226,03 349,41 51,4 25,14 4,98 0,9781 416  3 53894,738281 1
36,26 54 464 300,55 659,97 76,01 25,14 4,98 0,0254 400  1 65979,382812 1
36,22 54 464 300,96 656,18 75,98 25,14 4,98 0,0275 400  1 65523,417969 1
37,46 204 698 269,79 541,97 60,77 25,14 4,98 0,0737 400  1 64483,628906 1
39,1 282 805 259,5 498,0 54,53 25,14 4,98 0,1517 400  1 63288,011719 1
40,56 346 817 255,57 477,37 52,84 25,14 4,98 0,2308 402  1 62181,199219 1
41,79 384 830 254,97 447,03 51,24 25,14 4,98 0,3776 407  2 61597,691406 1
42,82 395 833 246,23 441,02 50,81 25,14 4,98 0,448 409  2 61025,03125 1
43,59 396 837 241,2 423,76 50,33 25,14 4,98 0,5049 411  2 59576,449219 1
43,59 392 832 244,74 411,18 50,93 25,14 4,98 0,5661 412  2 59040,589844 1
44,94 453 851 238,12 398,04 48,72 25,14 4,98 0,6151 413  2 58434,148437 1
45,41 407 837 234,6 396,96 50,35 25,14 4,98 0,6614 414  2 58394,160156 1
45,85 446 844 232,7 377,95 49,55 25,14 4,98 0,6999 414  2 57683,640625 1
46,18 444 836 234,84 372,61 50,48 25,14 4,98 0,7373 414  2 57334,828125 1
46,5 418 840 235,24 377,69 49,96 25,14 4,98 0,8051 415  2 57028,292969 1
46,79 420 841 229,88 377,18 49,87 25,14 4,98 0,8328 415  2 56838,367187 1
46,96 402 835 230,9 369,47 50,54 25,14 4,98 0,8655 415  3 56201,976562 1
47,12 403 836 226,56 366,98 50,5 25,14 4,98 0,889 415  3 55797,734375 1
47,32 386 839 226,03 359,97 50,16 25,14 4,98 0,9078 415  3 55255,773437 1
47,47 402 838 227,95 355,85 50,26 25,14 4,98 0,9259 416  3 55255,773437 1
47,42 404 836 226,72 351,3 50,48 25,14 4,98 0,943 416  3 55077,453125 1
47,48 409 838 225,49 358,03 50,26 25,14 4,98 0,9593 416  3 54689,167969 1
47,55 382 834 225,42 351,19 50,66 25,14 4,98 0,9817 416  3 54900,277344 1
47,55 373 826 231,05 356,21 51,69 25,14 4,98 0,9922 416  3 54271,78125 1
47,56 389 831 221,78 341,92 51,05 25,14 4,98 1,0034 416  3 54065,46875 1
36,19 45 447 303,31 662,88 77,31 25,14 4,98 0,028 400  1 66441,734375 1
36,17 94 539 289,67 611,37 70,84 25,14 4,98 0,0282 400  1 66338,429687 1
36,86 214 711 270,07 552,71 60,18 25,14 4,98 0,0678 400  1 64337,773437 1
38,51 270 787 260,11 500,36 55,99 25,14 4,98 0,1469 400  1 63570,894531 1
40,05 327 810 256,27 482,73 53,84 25,14 4,98 0,3023 403  2 62637,632812 1
41,31 348 817 251,28 459,3 52,88 25,14 4,98 0,3724 406  2 61955,46875 1
42,42 395 833 249,67 438,64 50,93 25,14 4,98 0,4409 408  2 60677,886719 1
43,29 415 839 251,11 429,39 50,16 25,14 4,98 0,5033 410  2 59869,035156 1
44,7 397 834 239,09 423,04 51,0 25,14 4,98 0,5621 411  2 59245,546875 1
45,22 421 845 240,22 409,65 49,54 25,14 4,98 0,6126 412  2 58715,597656 1
45,72 434 845 237,56 391,36 49,47 25,14 4,98 0,6607 413  2 58594,644531 1
45,72 399 834 238,12 386,88 50,76 25,14 4,98 0,7029 413  2 57800,859375 1
46,1 441 836 233,89 376,93 50,6 25,14 4,98 0,7787 414  2 57566,898437 1
46,4 414 839 235,24 380,9 50,18 25,14 4,98 0,8093 414  2 57373,375 1
46,68 412 839 229,26 377,31 50,26 25,14 4,98 0,8394 415  2 56876,25 1
46,91 413 839 232,78 370,85 50,21 25,14 4,98 0,8724 415  3 56128,042969 1
47,06 411 838 233,33 364,14 50,3 25,14 4,98 0,8986 415  3 55834,242187 1
47,32 424 840 226,56 364,38 50,06 25,14 4,98 0,9242 415  3 55688,492187 1
47,43 390 831 226,18 360,58 51,12 25,14 4,98 0,9434 415  3 55148,644531 1
47,45 399 834 225,95 353,93 50,74 25,14 4,98 0,962 415  3 54900,277344 1
47,53 397 834 224,96 361,93 50,84 25,14 4,98 0,9743 415  3 55363,320312 1
47,5 380 832 224,81 356,45 51,05 25,14 4,98 0,9981 415  3 54584,222656 1
47,57 402 835 222,08 355,13 50,62 25,14 4,98 1,0063 415  3 54375,53125 1
47,5 371 825 224,81 340,07 51,87 25,14 4,98 1,019 415  3 53997,046875 1
36,16 42 439 310,69 667,38 78,09 25,14 4,99 0,0277 400  1 66235,445312 1
36,16 90 533 293,62 621,59 71,39 25,14 4,99 0,0287 400  1 65725,289062 1
36,37 212 701 271,72 543,99 60,83 25,14 4,99 0,0675 400  1 64728,191406 1
37,82 299 801 261,35 505,98 55,26 25,14 4,99 0,148 400  1 63429,136719 1
39,46 320 808 257,57 483,06 54,26 25,14 4,99 0,3051 403  2 62822,085937 1
40,81 358 821 249,42 470,47 52,49 25,14 4,99 0,377 406  2 61776,0625 1
41,96 399 834 246,48 434,36 50,83 25,14 4,99 0,4458 409  2 60764,300781 1
42,99 394 834 244,74 420,9 50,9 25,14 4,99 0,5096 410  2 60164,511719 1
44,48 423 842 248,49 420,9 49,94 25,14 4,99 0,5638 411  2 59534,882812 1
45,0 428 856 240,47 405,93 48,44 25,14 4,99 0,615 412  2 59286,707031 1
45,54 414 839 236,99 392,42 50,26 25,14 4,99 0,665 413  2 58594,644531 1
45,93 427 847 233,02 380,64 49,34 25,14 4,99 0,7117 414  2 58195,042969 1
46,29 428 844 232,78 379,23 49,75 25,14 4,99 0,7917 414  2 57644,675781 1
46,5 399 834 236,19 381,29 50,84 25,14 4,99 0,8237 414  2 57489,332031 1
46,79 425 843 229,73 375,15 49,86 25,14 4,99 0,8585 415  2 56687,332031 1
46,97 407 837 232,39 371,1 50,5 25,14 4,99 0,8865 415  3 56054,300781 1
47,09 408 837 229,03 365,62 49,96 25,14 4,99 0,9078 415  3 56239,015625 1
47,22 401 835 235,24 360,09 50,74 25,14 4,99 0,9316 415  3 55907,402344 1
47,32 407 837 232,07 364,38 50,5 25,14 4,99 0,9496 415  3 55615,902344 1
47,41 414 839 236,51 353,93 50,26 25,14 4,99 0,967 415  3 55113,023437 1
47,44 407 822 223,21 359,36 52,38 25,14 4,99 0,9853 415  3 55077,453125 1
47,44 411 838 224,05 357,18 50,38 25,14 4,99 1,0113 415  3 54794,519531 1
47,47 372 825 221,33 353,81 51,92 25,14 4,99 1,025 415  3 54724,242187 1
47,47 381 829 223,74 347,05 51,52 25,14 4,99 1,0344 415  3 54168,429687 1
36,14 51 467 305,68 667,6 76,09 25,14 4,99 0,0295 400  1 66493,507812 1
36,17 88 529 293,91 615,52 71,69 25,14 4,99 0,0295 400  1 66545,359375 1
37,15 195 700 276,08 543,99 60,9 25,14 4,99 0,0621 400  1 65372,828125 1
38,87 280 784 258,01 499,35 56,32 25,14 4,99 0,2255 401  2 64096,144531 1
40,32 328 811 260,9 474,47 53,87 25,14 4,99 0,305 403  2 62637,632812 1
41,58 356 820 251,54 475,27 52,65 25,14 4,99 0,3778 406  2 62226,542969 1
42,55 394 833 257,31 439,68 51,05 25,14 4,99 0,4446 408  2 60807,601562 1
42,55 403 837 242,68 425,05 50,54 25,14 4,99 0,5088 410  2 60334,667969 1
44,18 415 839 249,93 418,48 50,26 25,14 4,99 0,5636 411  2 59701,492187 1
44,75 406 837 245,65 395,22 50,6 25,14 4,99 0,6183 412  2 59081,46875 1
45,29 403 836 243,58 397,23 50,71 25,14 4,99 0,6667 413  2 58756,023437 1
45,74 428 844 239,98 384,4 49,69 25,14 4,99 0,7149 413  2 58234,757812 1
46,18 387 830 232,86 381,03 51,35 25,14 4,99 0,7892 414  2 57879,265625 1
46,42 419 841 236,03 383,62 50,11 25,14 4,99 0,8231 414  2 57257,882812 1
46,63 449 850 229,88 368,23 49,02 25,14 4,99 0,8544 414  2 56952,167969 1
46,9 403 836 231,76 368,1 50,71 25,14 4,99 0,8868 414  3 56276,105469 1
47,18 412 828 232,78 371,36 51,66 25,14 4,99 0,9106 415  3 56017,503906 1
47,29 391 832 226,72 359,0 51,17 25,14 4,99 0,9434 415  3 55944,054687 1
47,36 381 828 230,66 356,82 51,59 25,14 4,99 0,9619 415  3 55724,859375 1
47,46 400 835 229,11 361,93 50,83 25,14 4,99 0,9779 415  3 55507,371094 1
47,43 412 839 222,91 354,17 50,33 25,14 4,99 1,0047 415  3 55148,644531 1
47,43 397 829 225,26 353,81 51,48 25,14 4,99 1,014 415  3 55006,445312 1
47,51 428 844 225,57 351,19 49,77 25,14 4,99 1,025 415  3 54689,167969 1
47,49 373 826 221,26 345,06 51,9 25,14 4,99 1,0342 415  3 54168,429687 1
36,11 63 482 302,8 644,3 75,04 25,14 4,99 0,0292 400  1 66545,359375 1
36,12 81 516 297,42 622,85 72,64 25,14 4,99 0,0283 400  1 66184,078125 1
36,6 214 700 276,92 551,22 60,94 25,14 4,99 0,0546 400  1 65272,820312 1
38,23 242 798 261,61 500,87 55,6 25,14 4,99 0,2072 401  1 64048,035156 1
39,76 333 813 259,23 483,06 53,67 25,14 4,99 0,2865 403  2 63100,8125 1
41,07 373 826 251,46 455,12 51,92 25,14 4,99 0,362 406  2 61776,0625 1
42,2 378 828 251,8 441,62 51,73 25,14 4,99 0,431 408  2 61200,09375 1
43,94 387 830 249,17 434,8 51,36 25,14 4,99 0,4956 409  2 60505,789062 1
44,57 421 832 247,91 417,77 51,14 25,14 4,99 0,555 410  2 60079,792969 1
45,07 406 837 238,93 400,47 50,62 25,14 4,99 0,6085 411  2 59327,925781 1
45,57 433 845 243,17 390,03 49,62 25,14 4,99 0,6604 412  2 58837,050781 1
45,57 442 848 237,23 379,49 49,3 25,14 4,99 0,7447 413  2 58394,160156 1
45,99 438 851 234,92 381,16 49,02 25,14 4,99 0,7811 413  2 58076,226562 1
46,27 430 844 237,07 377,57 49,74 25,14 4,99 0,816 413  2 57373,375 1
46,58 437 847 230,04 375,78 49,47 25,14 4,99 0,8455 413  2 56914,183594 1
46,97 400 835 232,39 370,98 50,86 25,14 4,99 0,876 413  3 56462,285156 1
47,1 406 837 233,1 366,49 50,16 25,14 4,99 0,8985 413  3 56239,015625 1
47,21 428 844 226,56 360,58 49,81 25,14 4,99 0,9197 413  3 56276,105469 1
47,29 385 830 232,7 355,97 51,47 25,14 4,99 0,941 413  3 55399,265625 1
47,35 402 835 226,41 355,49 50,79 25,14 4,99 0,9572 414  3 55507,371094 1
47,4 386 840 226,72 351,3 50,21 25,14 4,99 0,984 414  3 55113,023437 1
47,43 368 824 227,79 354,41 52,13 25,14 4,99 0,9977 414  3 55006,445312 1
47,38 383 829 226,64 347,4 51,52 25,14 4,99 1,0061 414  3 54514,480469 1
47,45 370 825 221,86 350,71 52,08 25,14 4,99 1,0134 414  3 54444,917969 1
36,09 58 474 306,41 673,96 75,7 25,14 4,99 0,0283 400  1 66441,734375 1
36,09 72 500 298,12 624,54 73,83 25,14 4,99 0,0272 400  1 66545,359375 1
36,28 183 671 273,75 560,63 62,67 25,14 4,99 0,1273 400  1 65222,929687 1
37,57 264 801 262,14 507,7 55,3 25,14 4,99 0,2114 401  1 64532,390625 1
39,33 352 819 260,38 484,04 52,86 25,14 4,99 0,2914 403  2 63618,289062 1
40,67 358 821 252,05 465,88 52,59 25,14 4,99 0,3645 406  2 61731,371094 1
41,86 383 829 247,91 446,88 51,55 25,14 4,99 0,4308 408  2 61376,167969 1
43,62 409 838 249,34 433,33 50,55 25,14 4,99 0,4957 409  2 60420,109375 1
44,25 431 845 239,82 408,68 49,74 25,14 4,99 0,5568 410  2 60037,523437 1
44,9 441 848 242,84 401,83 49,37 25,14 4,99 0,6113 411  2 59122,402344 1
45,43 418 840 242,1 390,56 50,21 25,14 4,99 0,6558 412  2 58918,296875 1
45,83 416 840 235,32 398,31 50,3 25,14 4,99 0,7429 413  2 58514,285156 1
46,22 444 846 235,24 377,57 49,59 25,14 4,99 0,7826 413  2 58155,382812 1
46,44 427 843 239,98 386,36 49,89 25,14 4,99 0,8169 413  2 57104,617187 1
46,73 401 835 236,91 374,89 50,86 25,14 4,99 0,8463 413  2 56914,183594 1
46,95 392 832 234,04 372,61 51,21 25,14 4,99 0,8708 414  3 56574,585937 1
47,06 424 853 230,35 363,03 48,84 25,14 4,99 0,895 414  3 56387,664062 1
47,2 411 838 227,64 359,85 50,47 25,14 4,99 0,9154 414  3 56276,105469 1
47,25 389 831 230,74 366,86 51,31 25,14 4,99 0,9321 414  3 56091,148437 1
47,37 412 839 224,2 355,97 50,43 25,14 4,99 0,9657 414  3 55724,859375 1
